id	name	description	cityId
4895	柏栎宾馆	地址：武威中心路197号（上腰墩）。联系电话：046-70228422。含自助早餐，菜品丰富。酒店内有健身房和洗衣房，住客免费使用。部分房型可俯瞰城市天际线。设有地下停车场与充电桩。	C163
4896	悦榕度假酒店	地址：武威中心路261号（上腰墩）。联系电话：185-38147416。客房配备记忆棉床垫，保证舒适睡眠。酒店内有健身房和洗衣房，住客免费使用。	C163
4897	楠舍国际酒店	地址：武威人民大道232号（上腰墩）。联系电话：023-61080565 / 137-25935750。部分房型可俯瞰城市天际线。酒店内有健身房和洗衣房，住客免费使用。前台多语言服务，支持行李寄存。客房配备记忆棉床垫，保证舒适睡眠。	C163
4898	璞丽国际酒店	地址：固原建设路218号（三营）。联系电话：199-96116394。设有地下停车场与充电桩。前台多语言服务，支持行李寄存。酒店内有健身房和洗衣房，住客免费使用。周边 500 米内即是商场与美食街。	C074
4899	悦榕度假酒店	地址：固原解放路312号（三营）。联系电话：191-94286945。距车站步行 5 分钟，交通便利。可手机自助入住，无接触开门。	C074
4900	沐兰精品酒店	地址：固原朝阳街81号（三营）。联系电话：153-27009814。含自助早餐，菜品丰富。可手机自助入住，无接触开门。	C074
4901	丽枫宾馆	地址：固原迎宾大道377号（三营）。联系电话：138-25872875。含自助早餐，菜品丰富。设有地下停车场与充电桩。部分房型可俯瞰城市天际线。	C074
4902	梅园大酒店	地址：北京中心路198号（顺义）。联系电话：015-83746366。部分房型可俯瞰城市天际线。提供高速 Wi‑Fi 及 24 小时热水。	C039
4903	云栖精品酒店	地址：北京建设路65号（顺义）。联系电话：031-83175759。距车站步行 5 分钟，交通便利。酒店内有健身房和洗衣房，住客免费使用。可手机自助入住，无接触开门。前台多语言服务，支持行李寄存。	C039
4904	楠舍精品酒店	地址：北京中心路276号（顺义）。联系电话：039-31938882。周边 500 米内即是商场与美食街。部分房型可俯瞰城市天际线。前台多语言服务，支持行李寄存。	C039
4905	枫叶国际酒店	地址：敖汉旗建设路13号（三义井）。联系电话：037-22970447 / 131-40269399。含自助早餐，菜品丰富。可手机自助入住，无接触开门。距车站步行 5 分钟，交通便利。	C253
4906	柏栎度假酒店	地址：敖汉旗人民大道173号（三义井）。联系电话：010-20610821。提供高速 Wi‑Fi 及 24 小时热水。设有地下停车场与充电桩。可手机自助入住，无接触开门。	C253
4907	柏栎精品酒店	地址：敖汉旗中心路30号（三义井）。联系电话：033-26323848。客房配备记忆棉床垫，保证舒适睡眠。提供高速 Wi‑Fi 及 24 小时热水。含自助早餐，菜品丰富。	C253
4908	梅园宾馆	地址：柳河县人民大道241号（三源浦）。联系电话：136-64863664。设有地下停车场与充电桩。提供高速 Wi‑Fi 及 24 小时热水。酒店内有健身房和洗衣房，住客免费使用。	C259
4909	丽枫度假酒店	地址：柳河县朝阳街13号（三源浦）。联系电话：013-59180262。部分房型可俯瞰城市天际线。客房配备记忆棉床垫，保证舒适睡眠。含自助早餐，菜品丰富。距车站步行 5 分钟，交通便利。	C259
4910	星程酒店	地址：柳河县解放路390号（三源浦）。联系电话：136-86101566。距车站步行 5 分钟，交通便利。前台多语言服务，支持行李寄存。客房配备记忆棉床垫，保证舒适睡眠。部分房型可俯瞰城市天际线。	C259
4911	锦江国际酒店	地址：柳河县人民大道86号（三源浦）。联系电话：016-57448031。酒店内有健身房和洗衣房，住客免费使用。部分房型可俯瞰城市天际线。前台多语言服务，支持行李寄存。设有地下停车场与充电桩。	C259
4912	璞丽宾馆	地址：绍兴建设路70号（上虞）。联系电话：183-85362725 / 044-66237431。周边 500 米内即是商场与美食街。客房配备记忆棉床垫，保证舒适睡眠。设有地下停车场与充电桩。	C224
4913	碧桂度假酒店	地址：绍兴迎宾大道240号（上虞）。联系电话：189-35337027 / 044-82518971。酒店内有健身房和洗衣房，住客免费使用。部分房型可俯瞰城市天际线。	C224
4914	星程宾馆	地址：绍兴解放路152号（上虞）。联系电话：136-14428514 / 044-48256936。酒店内有健身房和洗衣房，住客免费使用。设有地下停车场与充电桩。部分房型可俯瞰城市天际线。	C224
4915	云栖酒店	地址：绍兴和平路276号（上虞）。联系电话：014-70871756。周边 500 米内即是商场与美食街。可手机自助入住，无接触开门。设有地下停车场与充电桩。	C224
4916	悦榕精品酒店	地址：三原县人民大道353号（三原）。联系电话：053-81931399 / 197-55332297。设有地下停车场与充电桩。客房配备记忆棉床垫，保证舒适睡眠。可手机自助入住，无接触开门。含自助早餐，菜品丰富。	C064
4917	楠舍度假酒店	地址：三原县建设路146号（三原）。联系电话：055-62960533。前台多语言服务，支持行李寄存。距车站步行 5 分钟，交通便利。提供高速 Wi‑Fi 及 24 小时热水。酒店内有健身房和洗衣房，住客免费使用。	C064
4918	梅园国际酒店	地址：三原县和平路235号（三原）。联系电话：036-75295936 / 199-45290123。客房配备记忆棉床垫，保证舒适睡眠。含自助早餐，菜品丰富。部分房型可俯瞰城市天际线。距车站步行 5 分钟，交通便利。	C064
4919	柏栎酒店	地址：三原县和平路247号（三原）。联系电话：199-36349805 / 151-43330612。设有地下停车场与充电桩。提供高速 Wi‑Fi 及 24 小时热水。距车站步行 5 分钟，交通便利。可手机自助入住，无接触开门。	C064
4920	花筑大酒店	地址：北票和平路196号（上园）。联系电话：197-47516316 / 186-25295717。设有地下停车场与充电桩。前台多语言服务，支持行李寄存。	C150
4921	桔子宾馆	地址：北票建设路388号（上园）。联系电话：023-62600319。前台多语言服务，支持行李寄存。含自助早餐，菜品丰富。	C150
4922	枫叶宾馆	地址：皋兰县和平路230号（水源）。联系电话：016-48729349。酒店内有健身房和洗衣房，住客免费使用。距车站步行 5 分钟，交通便利。	C034
4923	云栖精品酒店	地址：皋兰县解放路165号（水源）。联系电话：157-19398185 / 046-76070880。客房配备记忆棉床垫，保证舒适睡眠。距车站步行 5 分钟，交通便利。	C034
4924	月光度假酒店	地址：皋兰县和平路10号（水源）。联系电话：035-53798948 / 190-95357507。含自助早餐，菜品丰富。设有地下停车场与充电桩。客房配备记忆棉床垫，保证舒适睡眠。	C034
4925	花筑宾馆	地址：榆中县迎宾大道53号（桑园子）。联系电话：196-57384477 / 051-71460843。可手机自助入住，无接触开门。前台多语言服务，支持行李寄存。提供高速 Wi‑Fi 及 24 小时热水。	C034
4926	梅园宾馆	地址：榆中县解放路78号（桑园子）。联系电话：014-53991845。含自助早餐，菜品丰富。可手机自助入住，无接触开门。	C034
4927	雅致大酒店	地址：榆中县解放路76号（桑园子）。联系电话：182-40654276 / 041-41630539。周边 500 米内即是商场与美食街。部分房型可俯瞰城市天际线。	C034
4928	楠舍国际酒店	地址：绥中县中心路339号（绥中北）。联系电话：050-76024999 / 182-15788081。含自助早餐，菜品丰富。周边 500 米内即是商场与美食街。前台多语言服务，支持行李寄存。距车站步行 5 分钟，交通便利。	C239
4929	桔子宾馆	地址：绥中县建设路6号（绥中北）。联系电话：198-69241814。含自助早餐，菜品丰富。距车站步行 5 分钟，交通便利。提供高速 Wi‑Fi 及 24 小时热水。可手机自助入住，无接触开门。	C239
4930	云栖度假酒店	地址：绥中县建设路19号（绥中北）。联系电话：036-64343251 / 040-27021735。前台多语言服务，支持行李寄存。客房配备记忆棉床垫，保证舒适睡眠。可手机自助入住，无接触开门。	C239
4931	枫叶精品酒店	地址：绥中县人民大道146号（绥中北）。联系电话：016-80124975 / 182-41221148。客房配备记忆棉床垫，保证舒适睡眠。提供高速 Wi‑Fi 及 24 小时热水。	C239
4932	锦江大酒店	地址：苏州迎宾大道123号（苏州北）。联系电话：030-45817115。含自助早餐，菜品丰富。前台多语言服务，支持行李寄存。距车站步行 5 分钟，交通便利。周边 500 米内即是商场与美食街。	C231
4933	云栖国际酒店	地址：苏州人民大道396号（苏州北）。联系电话：195-40887752 / 133-66646772。部分房型可俯瞰城市天际线。可手机自助入住，无接触开门。前台多语言服务，支持行李寄存。	C231
4934	丽枫大酒店	地址：宿州解放路354号（宿州东）。联系电话：151-39118326 / 029-72639095。设有地下停车场与充电桩。部分房型可俯瞰城市天际线。前台多语言服务，支持行李寄存。	C099
4935	枫叶度假酒店	地址：宿州建设路59号（宿州东）。联系电话：135-93527210 / 058-25565470。周边 500 米内即是商场与美食街。客房配备记忆棉床垫，保证舒适睡眠。含自助早餐，菜品丰富。	C099
4936	星程度假酒店	地址：宿州朝阳街20号（宿州东）。联系电话：137-86460338 / 134-83749618。提供高速 Wi‑Fi 及 24 小时热水。前台多语言服务，支持行李寄存。含自助早餐，菜品丰富。可手机自助入住，无接触开门。	C099
4937	璞丽大酒店	地址：宿州朝阳街100号（宿州东）。联系电话：046-60535190 / 013-64472314。客房配备记忆棉床垫，保证舒适睡眠。前台多语言服务，支持行李寄存。周边 500 米内即是商场与美食街。部分房型可俯瞰城市天际线。	C099
4938	楠舍精品酒店	地址：深圳解放路299号（深圳东）。联系电话：032-33919090。含自助早餐，菜品丰富。周边 500 米内即是商场与美食街。客房配备记忆棉床垫，保证舒适睡眠。	C190
4939	楠舍大酒店	地址：深圳和平路220号（深圳东）。联系电话：186-36273209 / 029-68851562。前台多语言服务，支持行李寄存。含自助早餐，菜品丰富。	C190
4940	悦榕度假酒店	地址：深州迎宾大道179号（深州）。联系电话：156-27481689。周边 500 米内即是商场与美食街。提供高速 Wi‑Fi 及 24 小时热水。	C241
4941	碧桂国际酒店	地址：深州迎宾大道93号（深州）。联系电话：045-28135981。客房配备记忆棉床垫，保证舒适睡眠。设有地下停车场与充电桩。含自助早餐，菜品丰富。	C241
4942	云栖酒店	地址：蒲城县解放路214号（孙镇）。联系电话：191-33008016。前台多语言服务，支持行李寄存。可手机自助入住，无接触开门。部分房型可俯瞰城市天际线。	C193
4943	丽枫精品酒店	地址：蒲城县建设路289号（孙镇）。联系电话：024-34727967。设有地下停车场与充电桩。酒店内有健身房和洗衣房，住客免费使用。	C193
4944	花筑大酒店	地址：绥中县迎宾大道292号（绥中）。联系电话：181-37056009 / 049-59586011。含自助早餐，菜品丰富。设有地下停车场与充电桩。	C239
